<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SIBN;D;25/12/08;00:00:00;59.5000000
SIBN;D;26/12/08;00:00:00;58.0000000
SIBN;D;29/12/08;00:00:00;62.0000000
SIBN;D;30/12/08;00:00:00;62.9700000
SIBN;D;31/12/08;00:00:00;62.6700000
SIBN;D;11/01/09;00:00:00;64.3000000
SIBN;D;12/01/09;00:00:00;65.9000000
SIBN;D;13/01/09;00:00:00;66.0900000
SIBN;D;14/01/09;00:00:00;62.1000000
SIBN;D;15/01/09;00:00:00;63.2300000
SIBN;D;16/01/09;00:00:00;63.7700000
SIBN;D;19/01/09;00:00:00;62.0100000
SIBN;D;20/01/09;00:00:00;61.6500000
SIBN;D;21/01/09;00:00:00;63.9900000
SIBN;D;22/01/09;00:00:00;60.9200000
SIBN;D;23/01/09;00:00:00;61.0000000
SIBN;D;26/01/09;00:00:00;64.6400000
SIBN;D;27/01/09;00:00:00;65.1300000
SIBN;D;28/01/09;00:00:00;67.5500000
SIBN;D;29/01/09;00:00:00;67.6100000
SIBN;D;30/01/09;00:00:00;73.4200000
SIBN;D;02/02/09;00:00:00;74.5900000
SIBN;D;03/02/09;00:00:00;75.5100000
SIBN;D;04/02/09;00:00:00;75.9100000
SIBN;D;05/02/09;00:00:00;75.0000000
SIBN;D;06/02/09;00:00:00;81.3900000
SIBN;D;09/02/09;00:00:00;83.9900000
SIBN;D;10/02/09;00:00:00;88.0500000
SIBN;D;11/02/09;00:00:00;87.5000000
SIBN;D;12/02/09;00:00:00;84.0900000
SIBN;D;13/02/09;00:00:00;86.2000000
SIBN;D;16/02/09;00:00:00;82.8400000
SIBN;D;17/02/09;00:00:00;75.0000000
SIBN;D;18/02/09;00:00:00;70.8900000
SIBN;D;19/02/09;00:00:00;73.1100000
SIBN;D;20/02/09;00:00:00;71.7100000
SIBN;D;24/02/09;00:00:00;70.2300000
SIBN;D;25/02/09;00:00:00;70.2500000
SIBN;D;26/02/09;00:00:00;80.7400000
SIBN;D;27/02/09;00:00:00;78.3500000
SIBN;D;02/03/09;00:00:00;75.2800000
SIBN;D;03/03/09;00:00:00;75.0000000
SIBN;D;04/03/09;00:00:00;78.8500000
SIBN;D;05/03/09;00:00:00;76.4700000
SIBN;D;06/03/09;00:00:00;78.9900000
SIBN;D;10/03/09;00:00:00;86.0500000
SIBN;D;11/03/09;00:00:00;83.5800000
SIBN;D;12/03/09;00:00:00;80.4900000
SIBN;D;13/03/09;00:00:00;81.3000000
SIBN;D;16/03/09;00:00:00;80.9800000
SIBN;D;17/03/09;00:00:00;83.5600000
SIBN;D;18/03/09;00:00:00;80.5400000
SIBN;D;19/03/09;00:00:00;83.4600000
SIBN;D;20/03/09;00:00:00;84.4500000
SIBN;D;23/03/09;00:00:00;91.3500000
SIBN;D;24/03/09;00:00:00;86.3600000
SIBN;D;25/03/09;00:00:00;98.5000000
SIBN;D;26/03/09;00:00:00;93.4400000
SIBN;D;27/03/09;00:00:00;89.0000000
SIBN;D;30/03/09;00:00:00;80.8900000
SIBN;D;31/03/09;00:00:00;83.8900000
SIBN;D;01/04/09;00:00:00;84.0000000
SIBN;D;02/04/09;00:00:00;87.8000000
SIBN;D;03/04/09;00:00:00;87.2000000
SIBN;D;06/04/09;00:00:00;89.9200000
SIBN;D;07/04/09;00:00:00;90.7000000
SIBN;D;08/04/09;00:00:00;91.7400000
SIBN;D;09/04/09;00:00:00;94.0300000
SIBN;D;10/04/09;00:00:00;93.0000000
SIBN;D;13/04/09;00:00:00;89.0900000
SIBN;D;14/04/09;00:00:00;90.7000000
SIBN;D;15/04/09;00:00:00;93.0900000
SIBN;D;16/04/09;00:00:00;92.3000000
SIBN;D;17/04/09;00:00:00;92.8100000
SIBN;D;20/04/09;00:00:00;85.9500000
SIBN;D;21/04/09;00:00:00;87.0700000
SIBN;D;22/04/09;00:00:00;88.7000000
SIBN;D;23/04/09;00:00:00;91.9100000
SIBN;D;24/04/09;00:00:00;91.0300000
SIBN;D;27/04/09;00:00:00;87.5800000
SIBN;D;28/04/09;00:00:00;85.6100000
SIBN;D;29/04/09;00:00:00;87.9600000
SIBN;D;30/04/09;00:00:00;88.7400000
SIBN;D;04/05/09;00:00:00;93.3800000
SIBN;D;05/05/09;00:00:00;92.0700000
SIBN;D;06/05/09;00:00:00;93.9900000
SIBN;D;07/05/09;00:00:00;95.2000000
SIBN;D;08/05/09;00:00:00;96.4900000
SIBN;D;12/05/09;00:00:00;99.7000000
SIBN;D;13/05/09;00:00:00;94.5600000
SIBN;D;14/05/09;00:00:00;95.4800000
SIBN;D;15/05/09;00:00:00;98.9900000
SIBN;D;18/05/09;00:00:00;95.6800000
SIBN;D;19/05/09;00:00:00;95.3500000
SIBN;D;20/05/09;00:00:00;100.9500000
SIBN;D;21/05/09;00:00:00;95.8700000
SIBN;D;22/05/09;00:00:00;99.1700000
SIBN;D;25/05/09;00:00:00;99.3400000
SIBN;D;26/05/09;00:00:00;99.3700000
SIBN;D;27/05/09;00:00:00;100.8000000
SIBN;D;28/05/09;00:00:00;102.8000000
SIBN;D;29/05/09;00:00:00;105.3200000
SIBN;D;01/06/09;00:00:00;109.1700000
SIBN;D;02/06/09;00:00:00;107.1600000
SIBN;D;03/06/09;00:00:00;104.5300000
SIBN;D;04/06/09;00:00:00;107.0000000
SIBN;D;05/06/09;00:00:00;110.5100000
SIBN;D;08/06/09;00:00:00;108.5300000
SIBN;D;09/06/09;00:00:00;107.2100000
SIBN;D;10/06/09;00:00:00;109.1500000
SIBN;D;11/06/09;00:00:00;108.3300000
SIBN;D;15/06/09;00:00:00;105.0000000
SIBN;D;16/06/09;00:00:00;105.7000000
SIBN;D;17/06/09;00:00:00;103.1000000
SIBN;D;18/06/09;00:00:00;105.1800000
SIBN;D;19/06/09;00:00:00;111.0500000
SIBN;D;22/06/09;00:00:00;106.0000000
SIBN;D;23/06/09;00:00:00;98.1900000
SIBN;D;24/06/09;00:00:00;101.0000000
SIBN;D;25/06/09;00:00:00;100.0000000
SIBN;D;26/06/09;00:00:00;99.7000000
SIBN;D;29/06/09;00:00:00;102.0000000
SIBN;D;30/06/09;00:00:00;97.9900000
SIBN;D;01/07/09;00:00:00;99.0000000
SIBN;D;02/07/09;00:00:00;96.9000000
SIBN;D;03/07/09;00:00:00;96.7900000
SIBN;D;06/07/09;00:00:00;91.5000000
SIBN;D;07/07/09;00:00:00;92.0500000
SIBN;D;08/07/09;00:00:00;91.2200000
SIBN;D;09/07/09;00:00:00;88.5100000
SIBN;D;10/07/09;00:00:00;86.8700000
SIBN;D;13/07/09;00:00:00;87.7000000
SIBN;D;14/07/09;00:00:00;88.8500000
SIBN;D;15/07/09;00:00:00;92.9700000
SIBN;D;16/07/09;00:00:00;93.1600000
SIBN;D;17/07/09;00:00:00;96.3100000
SIBN;D;20/07/09;00:00:00;97.5900000
SIBN;D;21/07/09;00:00:00;101.0000000
SIBN;D;22/07/09;00:00:00;99.0000000
SIBN;D;23/07/09;00:00:00;102.8700000
SIBN;D;24/07/09;00:00:00;104.5200000
SIBN;D;27/07/09;00:00:00;104.6000000
SIBN;D;28/07/09;00:00:00;107.0000000
SIBN;D;29/07/09;00:00:00;105.7000000
SIBN;D;30/07/09;00:00:00;108.6000000
SIBN;D;31/07/09;00:00:00;108.4100000
SIBN;D;03/08/09;00:00:00;112.0000000
SIBN;D;04/08/09;00:00:00;111.0000000
SIBN;D;05/08/09;00:00:00;110.8000000
SIBN;D;06/08/09;00:00:00;112.5700000
SIBN;D;07/08/09;00:00:00;116.6400000
SIBN;D;10/08/09;00:00:00;114.5000000
SIBN;D;11/08/09;00:00:00;111.6000000
SIBN;D;12/08/09;00:00:00;113.6500000
SIBN;D;13/08/09;00:00:00;115.7000000
SIBN;D;14/08/09;00:00:00;117.6800000
SIBN;D;17/08/09;00:00:00;111.4700000
SIBN;D;18/08/09;00:00:00;111.9000000
SIBN;D;19/08/09;00:00:00;114.5100000
SIBN;D;20/08/09;00:00:00;118.4800000
SIBN;D;21/08/09;00:00:00;120.4000000
SIBN;D;24/08/09;00:00:00;120.0600000
